image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Billet\IMG_20231123_205136.jpg,Billet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billet\IMG_20231123_205136.jpg,Billet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billet\IMG_20231123_205145.jpg,Billet,0.38993967,0.31667617,0.4117332,0.30206653,0.3762743,0.30220425,0.45582175,0.31243142,0.0,0.0,0.5005205,0.4035818,0.34179443,0.40730992,0.52514964,0.5145265,0.3098295,0.49424517,0.5223312,0.61853266,0.398518,0.4385663,0.46997875,0.61305076,0.37037602,0.61666596,0.47451285,0.7531707,0.41094702,0.74973506,0.5012802,0.8672552,0.43989778,0.87151945
Billet\IMG_20231123_205148.jpg,Billet,0.41783312,0.35626724,0.42477942,0.3421289,0.0,0.0,0.46388602,0.3500593,0.0,0.0,0.48055896,0.4526455,0.4981901,0.44342908,0.46582937,0.5822477,0.44800013,0.52418184,0.42329293,0.6852183,0.39948532,0.47946227,0.45596442,0.6537651,0.475387,0.64625865,0.45473313,0.8039877,0.4945843,0.77886426,0.48180526,0.9410108,0.50634825,0.8999281
Billet\IMG_20231123_205156.jpg,Billet,0.46516582,0.3529,0.0,0.0,0.45077527,0.33974752,0.0,0.0,0.40439737,0.35097256,0.3496435,0.4368843,0.4438264,0.43773857,0.34743983,0.5434969,0.5125285,0.52496207,0.38570893,0.5973909,0.47107795,0.49080992,0.36759838,0.63526446,0.42366028,0.6381677,0.3789002,0.7752989,0.41362354,0.79120713,0.38995495,0.90449035,0.38583142,0.9386226
Billet\IMG_20231123_205334.jpg,Billet,0.47555402,0.45866114,0.49511144,0.44624212,0.45882052,0.44730696,0.52633524,0.4557711,0.43924972,0.4589005,0.56210834,0.53159285,0.406294,0.5441112,0.5904862,0.6167634,0.4032966,0.64346087,0.56963646,0.6724296,0.5042952,0.5923517,0.5399909,0.68967205,0.4322509,0.69556266,0.58320415,0.7422228,0.36409885,0.7355149,0.537241,0.78741556,0.45521072,0.7929426
Billet\IMG_20231123_205338.jpg,Billet,0.47855783,0.5229867,0.49061874,0.50779605,0.45537248,0.5106225,0.0,0.0,0.4105714,0.5190094,0.4818885,0.5830087,0.3770085,0.61908406,0.48899376,0.6655265,0.3801981,0.72120386,0.538245,0.71942014,0.47237134,0.6595551,0.43415007,0.7415142,0.35879016,0.76668805,0.5835102,0.756582,0.46883976,0.83277625,0.46750307,0.8480306,0.3656876,0.8561085
Billet\IMG_20231123_205341.jpg,Billet,0.5906084,0.5302559,0.59542525,0.5161794,0.572009,0.51789343,0.0,0.0,0.5209965,0.5293461,0.5309087,0.60011923,0.4903553,0.62675464,0.55002147,0.6931075,0.5247038,0.72532755,0.6002273,0.72182333,0.57344407,0.65132934,0.4842813,0.76644427,0.45404196,0.7898464,0.6669987,0.7502163,0.6256589,0.81847006,0.5093138,0.84623915,0.45805198,0.8660353
Billet\IMG_20231123_205345.jpg,Billet,0.47058225,0.507938,0.4838268,0.49421766,0.0,0.0,0.53915006,0.4974412,0.0,0.0,0.59548825,0.57970536,0.51818544,0.58451253,0.6341156,0.6994453,0.49569088,0.68443704,0.49768865,0.74192005,0.50908387,0.6467033,0.6269297,0.75842565,0.57480127,0.7472532,0.44768873,0.7948307,0.4033947,0.7442059,0.6266174,0.8507562,0.5655081,0.8421777
Billet\IMG_20231123_205349.jpg,Billet,0.6413245,0.47089761,0.66052896,0.45717818,0.0,0.0,0.727568,0.46756458,0.0,0.0,0.7924462,0.56602174,0.6877903,0.55261576,0.81130266,0.70869833,0.6593234,0.66332704,0.6691438,0.7389445,0.6741873,0.63248885,0.8045667,0.7620673,0.7357365,0.73741627,0.6229016,0.7952462,0.5582583,0.70963293,0.8028633,0.87438184,0.74682456,0.7965148
Billet\IMG_20231123_205606.jpg,Billet,0.48666146,0.42990652,0.4815884,0.41866273,0.47195852,0.4194806,0.0,0.0,0.42208457,0.43342456,0.456454,0.50065887,0.3847459,0.5096399,0.4944096,0.5684622,0.3540103,0.6172342,0.50071836,0.54480344,0.37387002,0.7058829,0.4511627,0.687877,0.4079285,0.6938837,0.4368068,0.81095105,0.3975622,0.82885724,0.41797507,0.9225033,0.3764488,0.95995384
Billet\IMG_20231123_205609.jpg,Billet,0.48587948,0.4089683,0.5002073,0.39702275,0.46661547,0.39638665,0.51662815,0.4066574,0.43519193,0.40729228,0.5482281,0.4777503,0.39459673,0.4844086,0.59727013,0.5505125,0.36919665,0.5838545,0.52309316,0.5316973,0.36811772,0.6681335,0.5328742,0.6712062,0.43654975,0.6735988,0.5184885,0.8021042,0.43880743,0.8069706,0.5056967,0.90433216,0.44837263,0.9235183
Billet\IMG_20231123_205609.jpg,Billet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billet\IMG_20231123_205614.jpg,Billet,0.49250448,0.40262154,0.50428414,0.39012602,0.47206366,0.39080733,0.0,0.0,0.4389822,0.40276432,0.55039537,0.47037104,0.40273127,0.48130375,0.60630935,0.54046416,0.37551618,0.5829487,0.5433474,0.5227389,0.38267994,0.66371137,0.54308516,0.6606698,0.45159832,0.66450995,0.5283257,0.7890118,0.45133722,0.7955956,0.51115483,0.8820114,0.4565477,0.91186225
Billet\IMG_20231123_205619.jpg,Billet,0.48366868,0.41420946,0.49916786,0.40308836,0.0,0.0,0.55216664,0.41626033,0.0,0.0,0.5851298,0.49172094,0.5423814,0.48897538,0.5495522,0.58691055,0.0,0.0,0.47480255,0.54562473,0.0,0.0,0.57262117,0.68999416,0.5360517,0.68646985,0.601145,0.8365058,0.55741453,0.82371765,0.6212879,0.96962696,0.5742559,0.9392232
Billet\IMG_20231123_205624.jpg,Billet,0.47931758,0.37405637,0.49780813,0.3625121,0.0,0.0,0.55161923,0.37524965,0.0,0.0,0.582499,0.4521327,0.5028092,0.44659886,0.56505364,0.5433358,0.0,0.0,0.48211452,0.501575,0.0,0.0,0.5589527,0.6440246,0.49926054,0.63973385,0.5682318,0.7874514,0.520337,0.7737456,0.58509475,0.9130501,0.5302188,0.88145
Billet\IMG_20231123_205823.jpg,Billet,0.51645434,0.39453787,0.0,0.0,0.5022629,0.383503,0.0,0.0,0.44439644,0.401188,0.40953022,0.4590381,0.41464588,0.50248444,0.4324087,0.54876554,0.41303703,0.6425141,0.4808282,0.5367487,0.44359744,0.72832566,0.3826441,0.6370074,0.38507664,0.669375,0.60293496,0.6458039,0.60107315,0.70497733,0.38319963,0.7302903,0.3849516,0.74861324
Billet\IMG_20231123_205826.jpg,Billet,0.4319503,0.40570536,0.43521383,0.38669434,0.39891413,0.3972331,0.0,0.0,0.34711802,0.41888303,0.49168465,0.46807438,0.32851687,0.5165114,0.5792555,0.5436509,0.32312766,0.6518093,0.5011469,0.54761183,0.33749908,0.76830393,0.49150687,0.6224541,0.38710216,0.6468365,0.590765,0.70256084,0.45536652,0.7605814,0.504716,0.7094148,0.38741568,0.74258834
Billet\IMG_20231123_205831.jpg,Billet,0.4081545,0.39800805,0.4250085,0.38623708,0.0,0.0,0.48891836,0.40216306,0.0,0.0,0.56543416,0.4822135,0.47655675,0.47053936,0.5624115,0.60090524,0.46612033,0.5764292,0.4709104,0.5537593,0.45346195,0.6378458,0.6301087,0.6461247,0.56783664,0.63382024,0.42241955,0.6967775,0.36348945,0.6710208,0.6171379,0.7424393,0.5874497,0.71209764
Billet\IMG_20231123_205834.jpg,Billet,0.4592762,0.32778743,0.48524284,0.31710115,0.462462,0.3147044,0.5515628,0.33560485,0.0,0.0,0.61191976,0.4182102,0.48329893,0.39896214,0.62315,0.5415785,0.47849286,0.49986035,0.5188374,0.48571217,0.4628147,0.57274306,0.6271222,0.564139,0.53735083,0.54940087,0.47729987,0.6370897,0.3770324,0.61911964,0.6262959,0.63635606,0.5674955,0.60100806
Billet\IMG_20231123_205837.jpg,Billet,0.40817642,0.36263934,0.4231836,0.354741,0.0,0.0,0.4760426,0.377255,0.0,0.0,0.52731156,0.4674017,0.49364787,0.42075542,0.48199117,0.576943,0.0,0.0,0.42873147,0.50570136,0.0,0.0,0.58436495,0.6092601,0.55622804,0.57949805,0.3801454,0.64021254,0.3627189,0.5890319,0.56695175,0.6833702,0.5329908,0.6441679
Billet\IMG_20231123_210150.jpg,Billet,0.4919699,0.34129885,0.5117489,0.32768804,0.47216207,0.32718566,0.53810805,0.33868626,0.44341823,0.33833146,0.57843906,0.4227517,0.40588784,0.42212853,0.61883813,0.51195776,0.40007603,0.52050555,0.51432526,0.4648658,0.44177347,0.5679542,0.54931873,0.62467104,0.4386125,0.6243399,0.5366572,0.7663514,0.45532352,0.7710147,0.53205377,0.88556993,0.46854985,0.8810648
Billet\IMG_20231123_210155.jpg,Billet,0.5290782,0.33079672,0.53093797,0.316974,0.51094645,0.31630075,0.0,0.0,0.452275,0.32322046,0.52348405,0.40917224,0.390851,0.4107931,0.57518417,0.49453127,0.33405796,0.52027667,0.5431676,0.45495299,0.39826322,0.5810553,0.5181042,0.6117633,0.43691695,0.6151553,0.50506735,0.7502266,0.44563323,0.766069,0.47508028,0.8728099,0.42314216,0.8983503
Billet\IMG_20231123_210158.jpg,Billet,0.66458845,0.3637326,0.6627332,0.35137105,0.65161026,0.3505148,0.0,0.0,0.59941,0.35706845,0.63397515,0.43599418,0.5386942,0.4337608,0.6694951,0.5198276,0.47675586,0.53424543,0.6661563,0.47992983,0.53109664,0.59827423,0.62409043,0.6193815,0.5672663,0.62110174,0.6084217,0.7472221,0.57079774,0.7579196,0.5778154,0.86542183,0.525617,0.8830425
Billet\IMG_20231123_210202.jpg,Billet,0.39282432,0.32495826,0.4060421,0.3102166,0.0,0.0,0.46617067,0.31668854,0.0,0.0,0.5294072,0.40432295,0.45376027,0.3931923,0.49468064,0.5097122,0.0,0.0,0.4178661,0.44520214,0.0,0.0,0.49519125,0.61731535,0.43734413,0.6100784,0.5020385,0.7652459,0.45972207,0.76015806,0.5338955,0.9081624,0.48942858,0.8744604
Billet\IMG_20231123_210205.jpg,Billet,0.46860975,0.35916403,0.4858654,0.34437913,0.0,0.0,0.54504895,0.35116848,0.0,0.0,0.6044932,0.43744406,0.5008327,0.43117312,0.5846728,0.53567344,0.0,0.0,0.49526536,0.478146,0.0,0.0,0.5598699,0.64297026,0.48636687,0.6376384,0.57573426,0.78464615,0.52339303,0.77965593,0.6044868,0.9171441,0.5527293,0.88795525
Billet\IMG_20231123_210410.jpg,Billet,0.49463952,0.46220985,0.51412857,0.452457,0.48217955,0.44941723,0.5444266,0.46127406,0.46482196,0.45402208,0.5676662,0.5148932,0.43387312,0.4981585,0.5542388,0.6025845,0.3665981,0.5608739,0.4790359,0.54092056,0.47288716,0.5909049,0.54076624,0.6354571,0.44536066,0.6304858,0.59990567,0.6033495,0.37181798,0.60559213,0.56467235,0.6949511,0.44458687,0.69644964
Billet\IMG_20231123_210415.jpg,Billet,0.46720576,0.48613226,0.48805496,0.4754225,0.4555498,0.47386423,0.5287156,0.48283353,0.44374827,0.47897017,0.55732405,0.54038155,0.42412558,0.5266241,0.5387854,0.63154763,0.34898192,0.5891701,0.4601625,0.57130456,0.45724526,0.62366754,0.5460033,0.671257,0.45004398,0.66747624,0.58777684,0.6323411,0.35442966,0.6320109,0.57983464,0.73684466,0.44565257,0.7344442
Billet\IMG_20231123_210421.jpg,Billet,0.538317,0.46841922,0.55073416,0.45692948,0.51978177,0.45807457,0.0,0.0,0.48506117,0.4596176,0.58595955,0.49535573,0.45702323,0.4997572,0.65592843,0.5693477,0.40636694,0.5776372,0.5511628,0.55354196,0.5128178,0.59388566,0.55902064,0.5996638,0.47208115,0.6027306,0.625463,0.5996759,0.4137938,0.61080325,0.56500006,0.66086656,0.44669533,0.67121536
Billet\IMG_20231123_210425.jpg,Billet,0.53302294,0.46849817,0.538315,0.4552435,0.50906205,0.45693064,0.0,0.0,0.4539223,0.46558157,0.5532529,0.5073962,0.39996615,0.5151095,0.64918315,0.57946885,0.3388323,0.6075116,0.5228482,0.57291204,0.47992015,0.62035894,0.504664,0.6481219,0.40090176,0.6519122,0.5984577,0.62136084,0.3414032,0.64853793,0.5271005,0.7238813,0.36258316,0.75074035
Billet\IMG_20231123_210431.jpg,Billet,0.40946406,0.42085847,0.43002054,0.41161484,0.0,0.0,0.4906775,0.42448777,0.0,0.0,0.558743,0.48263496,0.42747375,0.4741433,0.5391984,0.5837496,0.36032486,0.53724396,0.45132262,0.5317205,0.43637463,0.55953646,0.59338075,0.61871547,0.49393365,0.6126105,0.5520364,0.59454256,0.3549885,0.575494,0.6153881,0.707624,0.4862239,0.682571
Billet\IMG_20231123_210745.jpg,Billet,0.48481286,0.31657782,0.50205314,0.30067605,0.46497998,0.30277625,0.5291167,0.3071943,0.4401047,0.31155825,0.5816987,0.40055913,0.40239492,0.40195337,0.6103444,0.51401234,0.3884275,0.5011145,0.60867304,0.6154641,0.5011426,0.46894184,0.5585705,0.6052936,0.44225168,0.6073616,0.5547402,0.744442,0.45198134,0.7452109,0.5642659,0.8513108,0.44723076,0.85285014
Billet\IMG_20231123_210750.jpg,Billet,0.51636225,0.33088756,0.5291462,0.3144448,0.4922843,0.315815,0.0,0.0,0.4442072,0.32484397,0.57203764,0.4158861,0.402374,0.42502278,0.6052849,0.53401196,0.41370967,0.5369328,0.6123181,0.6308654,0.5336638,0.48860916,0.5612328,0.6340112,0.44877407,0.64181554,0.5477255,0.7752719,0.44911626,0.79120326,0.5487414,0.88063467,0.43374327,0.910228
Billet\IMG_20231123_210753.jpg,Billet,0.5725108,0.25656265,0.57944006,0.2401681,0.54443514,0.24012017,0.0,0.0,0.47516093,0.25606683,0.5764065,0.3511149,0.43475738,0.37383783,0.6139045,0.47855464,0.47686827,0.49929202,0.63228977,0.57435405,0.5912756,0.43567023,0.5831107,0.5910734,0.48938656,0.6053756,0.5659787,0.73261553,0.4850445,0.756998,0.55050385,0.83483064,0.46879354,0.88851994
Billet\IMG_20231123_210801.jpg,Billet,0.50132203,0.21021402,0.5283394,0.19011638,0.48626462,0.19208495,0.5977303,0.20040989,0.0,0.0,0.67031366,0.33174238,0.4592215,0.32434234,0.6901776,0.49135295,0.4075268,0.43684968,0.64214784,0.6204682,0.50450754,0.42119473,0.6139801,0.5885617,0.47641212,0.5828293,0.607572,0.7497622,0.50308937,0.7307247,0.626355,0.88436764,0.50553846,0.831323
Billet\IMG_20231123_210805.jpg,Billet,0.4366385,0.26727343,0.4535501,0.2521301,0.0,0.0,0.517322,0.26073414,0.0,0.0,0.57533646,0.37047726,0.4624702,0.35371298,0.5744079,0.50018084,0.4211156,0.44054803,0.52079725,0.6058968,0.4356532,0.43022516,0.53437436,0.5729593,0.46033385,0.5607584,0.54295605,0.7145994,0.4760616,0.6872537,0.5655017,0.83374816,0.5024775,0.7915607
Billet\IMG_20231123_210944.jpg,Billet,0.5053923,0.30423227,0.527994,0.2848702,0.48212114,0.28626642,0.55987775,0.29491955,0.45290187,0.29734546,0.61037415,0.3984601,0.40792945,0.39157787,0.6564423,0.5170069,0.34302956,0.50186974,0.6776648,0.6321906,0.46077386,0.49595138,0.5791741,0.5694808,0.44052598,0.56415117,0.6663086,0.6323735,0.3141986,0.6118325,0.558341,0.6565619,0.45799604,0.65560526
Billet\IMG_20231123_210949.jpg,Billet,0.55709904,0.29153195,0.5838837,0.27096686,0.53066844,0.2687963,0.6128097,0.28026396,0.48369423,0.27260977,0.63226783,0.39328006,0.40609333,0.37564257,0.6727718,0.52968913,0.33329028,0.49529806,0.67918915,0.6519296,0.5091484,0.49041605,0.5660981,0.5819688,0.4103157,0.5795825,0.7158948,0.6353353,0.37199244,0.642423,0.5380147,0.666469,0.39107084,0.7128624
Billet\IMG_20231123_210954.jpg,Billet,0.54998654,0.3789418,0.57759595,0.3579282,0.51820153,0.35507,0.0,0.0,0.45803022,0.35613567,0.5810398,0.46621478,0.37071854,0.4415076,0.569831,0.60471433,0.30187413,0.57338774,0.60186994,0.70646864,0.5264869,0.5584915,0.47683775,0.66641635,0.33489105,0.66681206,0.6289036,0.58087045,0.397085,0.6010221,0.498094,0.72080904,0.34901276,0.7605917
