image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Billet\IMG_20231123_205609.jpg,Billet,0.48614824,0.40808505,0.50120294,0.3963218,0.46769744,0.39625022,0.5146919,0.40676978,0.43104756,0.40692258,0.54691285,0.48179045,0.39530316,0.4875179,0.5996528,0.5537917,0.36519924,0.5862729,0.5260517,0.5351292,0.36541334,0.6625126,0.53338444,0.67416286,0.43683413,0.6758979,0.52008635,0.8013665,0.43501562,0.8118327,0.50658286,0.9120677,0.4472505,0.9293463
Billet\IMG_20231123_205614.jpg,Billet,0.49206564,0.4023569,0.5050803,0.39015844,0.47427684,0.39076164,0.51475304,0.39912033,0.4368204,0.4007597,0.5468279,0.4721232,0.40126088,0.48301232,0.6057887,0.5407103,0.37504804,0.5823396,0.5462921,0.5282079,0.38089344,0.6578634,0.5422155,0.6604351,0.45119116,0.6660439,0.53009725,0.7854771,0.44787413,0.80454385,0.51013327,0.89000005,0.45730054,0.91796994
Billet\IMG_20231123_205619.jpg,Billet,0.48348048,0.41350526,0.49915186,0.4018569,0.0,0.0,0.5516187,0.4130494,0.0,0.0,0.5808629,0.49116966,0.5347683,0.48424128,0.55480015,0.5866993,0.5432326,0.5745641,0.4771961,0.54992926,0.0,0.0,0.57198715,0.69106907,0.53623885,0.68523496,0.59775925,0.840489,0.55295175,0.8247342,0.62489694,0.9709192,0.58006555,0.947402
Billet\IMG_20231123_205624.jpg,Billet,0.48004898,0.37421933,0.4975384,0.36287585,0.0,0.0,0.5493789,0.3742721,0.0,0.0,0.58947027,0.45185825,0.5013464,0.4461509,0.5727341,0.5398248,0.5071063,0.5184332,0.4791777,0.5061008,0.4676405,0.4890317,0.559669,0.6470032,0.49557137,0.63988894,0.58134097,0.79250103,0.50964516,0.7753845,0.58636117,0.91499627,0.53981024,0.8911904
Billet\IMG_20231123_210150.jpg,Billet,0.49173665,0.34009257,0.510712,0.32714963,0.47289306,0.3270996,0.53557175,0.33707047,0.4422795,0.33659363,0.57709754,0.4184234,0.41283566,0.41910723,0.62069386,0.51019204,0.3994192,0.5207144,0.523017,0.47150224,0.45227855,0.56015843,0.5518162,0.62403923,0.44146883,0.62411726,0.54225034,0.76412266,0.45425788,0.7700301,0.53255826,0.88670003,0.46466357,0.8913334
Billet\IMG_20231123_210155.jpg,Billet,0.53005964,0.33106002,0.5318148,0.31818628,0.51272815,0.3168862,0.0,0.0,0.45319667,0.32142207,0.5292759,0.41058493,0.38695684,0.41004828,0.5754056,0.4990212,0.33627167,0.5208942,0.5383053,0.45895237,0.40956897,0.5778201,0.5274001,0.6128858,0.43984276,0.61759645,0.5079624,0.7444566,0.43948692,0.76812553,0.48349383,0.8692871,0.4210552,0.89551026
Billet\IMG_20231123_210158.jpg,Billet,0.6649222,0.36287466,0.0,0.0,0.6535431,0.35037875,0.0,0.0,0.5970359,0.3546689,0.64006484,0.4343149,0.53429025,0.4318723,0.6735209,0.51558,0.4778044,0.53579944,0.66839284,0.48152748,0.5282701,0.6003509,0.62766194,0.62081987,0.56539863,0.62420714,0.6091312,0.74335706,0.5694268,0.75862503,0.574141,0.8696678,0.525785,0.89003414
Billet\IMG_20231123_210202.jpg,Billet,0.39385152,0.3252852,0.40598977,0.3110614,0.0,0.0,0.4661323,0.3154418,0.0,0.0,0.5221095,0.40552792,0.44685254,0.39203086,0.50090986,0.50875795,0.0,0.0,0.41228503,0.44908848,0.0,0.0,0.49475572,0.61827546,0.4418099,0.6074145,0.51231694,0.7665164,0.444825,0.75315654,0.5308466,0.90713215,0.49773958,0.8792177
Billet\IMG_20231123_210205.jpg,Billet,0.46961153,0.35880795,0.48501846,0.3451295,0.0,0.0,0.5436041,0.35018185,0.0,0.0,0.59978175,0.43429065,0.49711135,0.42734814,0.59247595,0.53671634,0.0,0.0,0.4914175,0.4787368,0.4897949,0.5715647,0.56083494,0.64363295,0.4902544,0.6340544,0.58224756,0.78742176,0.5090028,0.7708789,0.5975925,0.9237416,0.556945,0.8955236
Billet\IMG_20231123_210745.jpg,Billet,0.4855264,0.31491297,0.50260985,0.2998324,0.46366325,0.30187812,0.5317176,0.30479974,0.43723926,0.30971697,0.5745309,0.3949053,0.4049966,0.4033576,0.61768556,0.5137449,0.38461265,0.5043655,0.6084057,0.60989267,0.49907994,0.47205687,0.561347,0.603355,0.4507866,0.6094688,0.56171685,0.7373993,0.44629812,0.7464414,0.56146514,0.85071903,0.44126338,0.8571596
Billet\IMG_20231123_210750.jpg,Billet,0.516424,0.32970464,0.53099006,0.31508407,0.4919925,0.3145609,0.0,0.0,0.44210523,0.32302535,0.56422156,0.41430005,0.40558624,0.42609113,0.6089261,0.5399897,0.4077138,0.53721553,0.61298645,0.62748057,0.5316691,0.49391317,0.5609911,0.635802,0.4560062,0.6474384,0.55236787,0.76717424,0.44182584,0.79060966,0.5396947,0.8807246,0.43093717,0.9112294
Billet\IMG_20231123_210753.jpg,Billet,0.5731965,0.25856537,0.57971585,0.24295463,0.54580677,0.24174696,0.0,0.0,0.4784154,0.25235897,0.5733072,0.34831423,0.43674162,0.37612456,0.61878103,0.47325194,0.47261202,0.50247204,0.63201725,0.57474023,0.59234726,0.43006405,0.5882817,0.58822286,0.49811387,0.6078533,0.5777672,0.7197874,0.4859318,0.75849104,0.55499524,0.83503014,0.46034017,0.8832064
Billet\IMG_20231123_210801.jpg,Billet,0.49826768,0.2118804,0.52797824,0.19163288,0.48330215,0.19441144,0.59658307,0.19979422,0.0,0.0,0.6628711,0.33200186,0.4525308,0.3235905,0.69569117,0.49185213,0.4010237,0.43511957,0.64308596,0.62313825,0.5088899,0.42149672,0.6126424,0.5874983,0.47963268,0.58016187,0.6169924,0.7510405,0.48892567,0.7212861,0.6200784,0.8805292,0.50318766,0.83267564
Billet\IMG_20231123_210805.jpg,Billet,0.4352348,0.26734152,0.45225784,0.25195348,0.0,0.0,0.51486903,0.2579885,0.0,0.0,0.57420933,0.3672398,0.45498076,0.35280684,0.57342243,0.5038649,0.41117856,0.44408816,0.52051467,0.6062324,0.43386146,0.43250832,0.53619397,0.57614386,0.46367827,0.56467944,0.54888886,0.71961915,0.47680745,0.68863696,0.55969495,0.84674597,0.49919966,0.7925706
Billet\IMG_20231123_210805.jpg,Billet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055326745,0.28380936,0.011561242,0.28373885,0.071390085,0.31257418,0.0,0.0,0.06079481,0.32103172,0.0,0.0,0.053673267,0.34072348,0.023308905,0.34166378,0.06849733,0.37830505,0.031313587,0.37920502,0.08436155,0.41183472,0.03525509,0.41305187
Billet\IMG_20231123_211158.jpg,Billet,0.50515217,0.41778296,0.52076364,0.40594578,0.4891762,0.40606537,0.5455317,0.4101894,0.4682236,0.41088226,0.57695293,0.47681013,0.43949494,0.4835834,0.607388,0.5657106,0.42014918,0.5639313,0.59398496,0.6441183,0.49505797,0.5217169,0.55658025,0.64968795,0.4682641,0.65282995,0.55815744,0.76486254,0.4642369,0.7630268,0.5511883,0.867932,0.475797,0.867659
Billet\IMG_20231123_211201.jpg,Billet,0.5676118,0.3789877,0.5833346,0.36555126,0.5469979,0.36605695,0.60245734,0.37092614,0.5138293,0.37207046,0.626114,0.4494244,0.48173448,0.4565843,0.65713894,0.5509197,0.46915925,0.5445248,0.63978016,0.6318094,0.5654959,0.49872604,0.6060964,0.64475685,0.5112782,0.650086,0.6048347,0.7738935,0.5028973,0.7784352,0.6038727,0.8757656,0.5000768,0.8820551
Billet\IMG_20231123_211205.jpg,Billet,0.4705908,0.35704172,0.49063426,0.34392944,0.455026,0.34502044,0.5281381,0.3514587,0.44074717,0.3529692,0.5717491,0.4294126,0.42041555,0.43583998,0.61084694,0.5397757,0.39835972,0.5296094,0.6002396,0.63237774,0.44556585,0.4839564,0.549997,0.6259052,0.45090756,0.6281984,0.5518243,0.759735,0.4562178,0.7514068,0.5553156,0.87614185,0.4806522,0.86445665
Billet\IMG_20231123_211210.jpg,Billet,0.45881695,0.3430683,0.47616345,0.33046702,0.44716612,0.33218154,0.51565176,0.3330349,0.0,0.0,0.55537736,0.40770426,0.4243168,0.41227,0.586138,0.50982976,0.39659837,0.49377018,0.573063,0.5949264,0.41263735,0.45753303,0.5232665,0.5856221,0.44172546,0.58533937,0.5257603,0.70647585,0.44726422,0.6952452,0.5351602,0.81960183,0.4712336,0.79604465
Billet\IMG_20231123_211215.jpg,Billet,0.52566636,0.34547707,0.0,0.0,0.50977355,0.33353636,0.0,0.0,0.45929855,0.33862108,0.4979768,0.40510026,0.42518333,0.41162977,0.5051633,0.48525715,0.45026675,0.50371486,0.5623738,0.45207208,0.54924315,0.46094957,0.50476205,0.58301,0.45394877,0.59112716,0.5079528,0.69898045,0.4426102,0.7191439,0.473019,0.7982376,0.41619065,0.8364299
Billet\IMG_20231123_211947.jpg,Billet,0.44625533,0.30531815,0.46913207,0.28796673,0.42097986,0.28866324,0.50543934,0.29589662,0.38862872,0.29789475,0.55338955,0.3992741,0.35137233,0.4066615,0.5977965,0.5280225,0.31686357,0.51904154,0.5870205,0.62360656,0.4130039,0.48669508,0.5279001,0.6327652,0.3971017,0.6392025,0.535469,0.7745796,0.3911028,0.7845042,0.51172864,0.88892674,0.39412382,0.90341306
Billet\IMG_20231123_211950.jpg,Billet,0.42668602,0.30603138,0.45101866,0.28738362,0.40677255,0.29016653,0.5019952,0.29242295,0.3903745,0.29758656,0.56613255,0.40204325,0.36172122,0.4071397,0.61796874,0.53430015,0.31937432,0.51711404,0.60558957,0.6360766,0.39717904,0.48515496,0.53434986,0.6413513,0.40247992,0.6441837,0.5566632,0.7923147,0.40932646,0.78962904,0.547375,0.90661794,0.42702848,0.90052426
Billet\IMG_20231123_211955.jpg,Billet,0.5180902,0.30129865,0.53631586,0.28459406,0.48714256,0.28547546,0.5589404,0.297086,0.43836093,0.30105105,0.59176075,0.39961797,0.39660624,0.41499862,0.6369892,0.5327984,0.37270603,0.53703153,0.62551194,0.6228353,0.49318174,0.4865684,0.5712502,0.64536333,0.44478318,0.6567503,0.5610119,0.7862291,0.42796725,0.81189615,0.53590673,0.9024188,0.41023698,0.9315885
Billet\IMG_20231123_212002.jpg,Billet,0.45305568,0.3088115,0.46401724,0.2927951,0.42300314,0.29537472,0.0,0.0,0.36402267,0.3093647,0.46025547,0.3907466,0.3549026,0.4232278,0.49898204,0.51489544,0.40657398,0.547461,0.51375836,0.5971531,0.49225792,0.46639502,0.47551382,0.64403635,0.40455228,0.6629179,0.44289547,0.7898657,0.4171058,0.8208805,0.43508908,0.9189652,0.38688657,0.9491503
Billet\IMG_20231123_212008.jpg,Billet,0.4006038,0.29547387,0.42503703,0.2760806,0.39243364,0.2806289,0.4974725,0.28013402,0.0,0.0,0.5639368,0.4041257,0.39805424,0.39848626,0.5971402,0.55893344,0.3612427,0.50540876,0.56224376,0.66782105,0.37946427,0.46213162,0.5113246,0.66448003,0.40681794,0.65547657,0.53742373,0.8247727,0.4240775,0.789959,0.55511594,0.94995457,0.44452965,0.8929062
Billet\IMG_20231123_213319.jpg,Billet,0.564865,0.34192264,0.57866955,0.32836142,0.5427384,0.3278909,0.0,0.0,0.50130886,0.33220354,0.60236233,0.41099566,0.4570498,0.42333865,0.62285,0.51562774,0.43450868,0.5242834,0.6259318,0.59369195,0.5098466,0.4659259,0.58439535,0.6052561,0.49254638,0.61446625,0.57540077,0.7322634,0.4875231,0.74840003,0.5535298,0.83434486,0.48916173,0.8582012
Billet\IMG_20231123_213321.jpg,Billet,0.5218142,0.33364218,0.5343859,0.32065812,0.49975473,0.31834,0.0,0.0,0.4474203,0.32314816,0.5327112,0.40464392,0.3971572,0.4223385,0.5507631,0.5104808,0.3916229,0.5360491,0.55929935,0.5911008,0.4787159,0.46582168,0.5277013,0.61714244,0.43986315,0.6301248,0.51344573,0.7475786,0.43361163,0.76947814,0.49111462,0.86082417,0.4321027,0.8951417
Billet\IMG_20231123_213324.jpg,Billet,0.54631716,0.34109607,0.55467904,0.32894295,0.525593,0.32630712,0.0,0.0,0.4712339,0.33164966,0.5397571,0.4148778,0.42142066,0.43109912,0.55374765,0.5222893,0.42571998,0.53987914,0.570944,0.5980118,0.514033,0.47544804,0.5440005,0.6247355,0.46628544,0.6385604,0.53061855,0.7535073,0.46113467,0.7799744,0.50149846,0.86830336,0.4504803,0.9082859
Billet\IMG_20231123_213329.jpg,Billet,0.52664095,0.34473732,0.54775983,0.32985792,0.5124911,0.33072385,0.59067345,0.3339366,0.5037584,0.33495134,0.63578683,0.42118597,0.47953603,0.42630276,0.6590766,0.54168993,0.43808442,0.52166855,0.64511687,0.6340962,0.47084433,0.47268057,0.59670603,0.6256703,0.49523947,0.6276519,0.60357565,0.769478,0.5081817,0.7638665,0.5935715,0.8776552,0.52438486,0.87079114
Billet\IMG_20231123_213332.jpg,Billet,0.43920556,0.33686787,0.46043527,0.32023096,0.4286283,0.3234659,0.5166125,0.32356453,0.0,0.0,0.5717923,0.41998863,0.42752278,0.4213598,0.59473264,0.5497605,0.39673042,0.5196938,0.567408,0.6498085,0.39758277,0.4712516,0.53349954,0.637086,0.44036785,0.63458186,0.54605305,0.781294,0.46134418,0.7685755,0.54595,0.9053522,0.49109015,0.8848367
Billet\IMG_20231123_213824.jpg,Billet,0.5323766,0.3150032,0.5496103,0.30178887,0.5101501,0.30085382,0.5716527,0.31494713,0.47637513,0.3139173,0.6076739,0.40896153,0.42912826,0.41330147,0.64002085,0.5305446,0.39948106,0.52402556,0.6291697,0.6241988,0.5067294,0.49058592,0.5921485,0.6268261,0.47347513,0.6306124,0.5848666,0.7694353,0.46852595,0.7725112,0.5649335,0.88104296,0.4640047,0.886326
Billet\IMG_20231123_213827.jpg,Billet,0.5223891,0.33115315,0.54112333,0.31575218,0.4992994,0.31989446,0.57434887,0.32701257,0.47434124,0.33651778,0.6264561,0.41884974,0.4566696,0.435459,0.6760144,0.5428015,0.44647944,0.55123246,0.66680497,0.64624065,0.46389955,0.5071873,0.61836326,0.6404424,0.50786936,0.64710474,0.63449466,0.797098,0.51183516,0.79565734,0.6271378,0.92259854,0.52652454,0.91364914
Billet\IMG_20231123_213831.jpg,Billet,0.49941978,0.2981713,0.51683515,0.28354952,0.4752019,0.28415668,0.5388903,0.29695037,0.43780273,0.29931274,0.5702101,0.39357004,0.3978441,0.4033244,0.5924034,0.51554507,0.36948562,0.52435035,0.60002524,0.6055344,0.5078359,0.5196752,0.5559663,0.6183954,0.44083568,0.6280705,0.5544079,0.7657358,0.43594718,0.77914095,0.54146636,0.8797862,0.4330155,0.89597064
Billet\IMG_20231123_213835.jpg,Billet,0.5059741,0.27167082,0.5323926,0.25960356,0.49701044,0.257042,0.5822949,0.27775088,0.0,0.0,0.6296403,0.3806217,0.47023392,0.3647541,0.621355,0.50429755,0.44672865,0.48659527,0.4823772,0.4685613,0.44206712,0.5849846,0.5934245,0.6017588,0.48113292,0.58982545,0.60347366,0.75140226,0.49225876,0.7327857,0.5960133,0.86569315,0.49989676,0.85359097
Billet\IMG_20231123_213844.jpg,Billet,0.56815845,0.28098515,0.5726351,0.26734045,0.5450586,0.26399678,0.0,0.0,0.4831525,0.27026653,0.5468458,0.36419803,0.43550095,0.3827186,0.5585743,0.4943544,0.45492032,0.513942,0.5938235,0.57829916,0.59206456,0.4686342,0.56112593,0.59080535,0.48910356,0.6082613,0.55247045,0.724188,0.49509454,0.7610663,0.53979456,0.84250736,0.48639446,0.89936733
Billet\IMG_20231123_214106.jpg,Billet,0.4622459,0.33683085,0.47635445,0.32259315,0.438962,0.32530603,0.4992317,0.3329586,0.40823767,0.33991936,0.5433926,0.42134857,0.37129,0.43092966,0.5960555,0.52654016,0.3421801,0.5188192,0.58539706,0.615197,0.44931257,0.4727115,0.518792,0.6194031,0.40938494,0.6255377,0.51876765,0.74543124,0.40335935,0.7554733,0.4992014,0.85662705,0.40007204,0.8639411
Billet\IMG_20231123_214109.jpg,Billet,0.50250065,0.2999982,0.51568425,0.2851899,0.47379878,0.28692365,0.0,0.0,0.4246158,0.30392027,0.55988425,0.3966161,0.38174042,0.41113013,0.6174224,0.51326454,0.3756699,0.5149384,0.6082825,0.604878,0.493415,0.45973313,0.53996885,0.618038,0.42502892,0.62814766,0.5292095,0.7492735,0.41343445,0.77296025,0.499723,0.86248416,0.401453,0.88667446
Billet\IMG_20231123_214112.jpg,Billet,0.4711696,0.27879182,0.49343294,0.2631841,0.4527408,0.26758566,0.5389217,0.27617088,0.43536192,0.28473094,0.5992698,0.37549326,0.40342715,0.3887588,0.66035014,0.49021065,0.3683256,0.48240831,0.6496719,0.59132224,0.47688928,0.43456396,0.5763526,0.5915815,0.4518093,0.59975237,0.5905375,0.7299436,0.4614231,0.73591334,0.5902581,0.845417,0.4815453,0.8392124
Billet\IMG_20231123_214117.jpg,Billet,0.40988535,0.28605682,0.43490353,0.26960555,0.39461046,0.27306658,0.4902229,0.2815164,0.3818433,0.28725997,0.5551444,0.3881742,0.34540066,0.3959559,0.6111595,0.51096374,0.29351386,0.48940945,0.5947337,0.61918265,0.40831885,0.44629493,0.52220196,0.61345303,0.390028,0.6187126,0.5364689,0.75714636,0.40120906,0.7581429,0.5326398,0.8756738,0.41869748,0.8642674
Billet\IMG_20231123_214120.jpg,Billet,0.447219,0.21947035,0.46637052,0.20275907,0.41808382,0.20380612,0.4938846,0.21538703,0.37689024,0.21942115,0.53656656,0.32423255,0.33908746,0.33892453,0.59052676,0.44877863,0.33081084,0.44904163,0.5833125,0.5451559,0.46328422,0.38904285,0.51731676,0.5552367,0.39155903,0.56562454,0.5116293,0.69514847,0.3843626,0.71361893,0.4831861,0.80750006,0.38498846,0.8287731
Billet\IMG_20231123_214540.jpg,Billet,0.5176504,0.28937176,0.53551,0.27435854,0.49356592,0.2738956,0.55401254,0.2823227,0.45241055,0.28222987,0.5787354,0.3722823,0.41195336,0.38751513,0.6072933,0.49319947,0.3979582,0.5012639,0.60337955,0.58843035,0.4949797,0.43920055,0.5658623,0.5984314,0.45883027,0.6090376,0.55505896,0.74356323,0.45143735,0.7588943,0.5266873,0.85034466,0.4496391,0.87330633
Billet\IMG_20231123_214543.jpg,Billet,0.52373326,0.2760547,0.53758067,0.26144475,0.49895957,0.2590532,0.0,0.0,0.43958604,0.26680675,0.53713554,0.35768494,0.39905202,0.38258722,0.5659603,0.47656754,0.41572422,0.5060624,0.5766405,0.5766763,0.52231944,0.43003348,0.54037386,0.6002615,0.4510269,0.6174407,0.5292924,0.7428749,0.44722462,0.7708093,0.49889484,0.8534723,0.42689747,0.89578176
Billet\IMG_20231123_214546.jpg,Billet,0.44190952,0.25925142,0.46554634,0.24165173,0.43432096,0.24483871,0.53024405,0.24726436,0.0,0.0,0.5863698,0.35546538,0.43766722,0.36346292,0.60813713,0.5044107,0.41915396,0.47796902,0.56545293,0.6253546,0.398916,0.42573026,0.54888266,0.6004275,0.4537019,0.5991071,0.5689975,0.77249986,0.46902815,0.75267917,0.58814627,0.8968225,0.502086,0.86286885
Billet\IMG_20231123_214549.jpg,Billet,0.39780858,0.275627,0.41924402,0.25840703,0.39353395,0.2622337,0.48499313,0.26343814,0.0,0.0,0.5402738,0.3696541,0.41105995,0.37392682,0.5511359,0.5189954,0.39458328,0.48848745,0.5066408,0.6415554,0.36196843,0.4408206,0.50424224,0.6148784,0.42229712,0.6107653,0.52277684,0.7902809,0.4343729,0.76185906,0.5499011,0.9207044,0.47987726,0.87325495
